tm	ias	tas	alt	roc	wt	gs	fuel	hdng	x		y		eng	flap	pitch	roll	yaw
2421.2	108	151	20750	-3827	9516.1	1.0	100.2	052	0670491.0	0594783.0	100	000	-100	000	-529
2431.2	135	187	20315	-0037	9514.4	1.3	99.9	052	0672519.5	0596314.2	100	000	056	000	-529
2441.2	109	152	20700	03369	9512.6	1.0	99.6	052	0674531.2	0597832.7	100	000	210	000	-529
2451.2	082	115	21055	-0016	9510.8	0.7	99.3	052	0676061.9	0598988.7	100	000	085	000	-529
2461.2	117	163	20629	-3866	9509.0	1.1	99.0	052	0677561.8	0600121.7	100	000	-92	000	-529
2471.2	134	185	20331	01111	9507.2	1.3	98.7	052	0679666.1	0601709.8	100	000	096	000	-529
2481.2	103	144	20800	03165	9505.5	0.9	98.4	052	0681577.7	0603152.6	100	000	212	000	-529
2491.2	081	113	21038	-1103	9503.7	0.7	98.1	052	0683043.2	0604259.4	100	000	024	000	-529
2501.2	125	174	20515	-3488	9501.9	1.2	97.8	052	0684649.2	0605472.1	100	000	-71	000	-529
2511.2	130	180	20380	02091	9500.1	1.3	97.5	052	0686791.9	0607088.9	100	000	133	000	-529
2521.2	098	137	20891	02757	9498.3	0.9	97.2	052	0688605.2	0608457.5	100	000	203	000	-529
2531.2	083	117	20987	-2196	9496.6	0.7	96.9	052	0690018.3	0609524.8	100	000	-38	000	-529
2541.2	131	181	20416	-2742	9494.8	1.3	96.6	052	0691756.7	0610836.9	100	000	-40	000	-529
2551.2	125	173	20455	02841	9493.0	1.2	96.3	052	0693900.0	0612454.0	100	000	167	000	-529
2561.2	094	131	20969	02200	9491.2	0.8	96.0	052	0695617.4	0613750.2	100	000	184	000	-529
2571.2	094	131	20903	-3157	9489.5	0.8	95.8	052	0697005.8	0614798.7	100	000	-83	000	-529
2581.2	134	186	20343	-1707	9487.7	1.3	95.5	052	0698878.5	0616211.9	100	000	-02	000	-529
2591.2	119	165	20549	03305	9485.9	1.1	95.2	052	0700985.1	0617801.1	100	000	193	000	-529
2601.2	088	124	21026	01433	9484.1	0.8	94.9	052	0702616.1	0619032.1	100	000	154	000	-529
2611.2	104	145	20794	-3776	9482.3	0.9	94.6	052	0704016.1	0620089.2	100	000	-102	000	-529
